0.000000000000000000e+00 9.824280504908833791e+02
4.000000000000000000e+00 1.418126227208976161e+03
8.000000000000000000e+00 1.774555960729312801e+03
1.600000000000000000e+01 2.384152594670406415e+03
2.400000000000000000e+01 1.941271248246844607e+03
4.800000000000000000e+01 1.995932678821879563e+03
7.200000000000000000e+01 1.646631136044881032e+03
