0.000000000000000000e+00 9.824280504908833791e+02
4.000000000000000000e+00 1.319793548387096735e+03
8.000000000000000000e+00 1.113543899018232878e+03
1.600000000000000000e+01 1.080123422159888150e+03
2.400000000000000000e+01 7.501307152875176598e+02
4.800000000000000000e+01 8.201626928471249300e+01
7.200000000000000000e+01 2.744011220196360767e+01
